-2.404348552227020264e-02,-3.035843744874000549e-02,-2.618134394288063049e-02,2.176635861396789551e-01,2.721514701843261719e-01,1.253708600997924805e-01,2.522735623642802238e-03,-1.747830398380756378e-02,-2.359291166067123413e-01,-1.519689336419105530e-02,1.512127816677093506e-01,4.775722324848175049e-02,-1.037593781948089600e-01,1.245969757437705994e-01,3.494450449943542480e-02,-4.251321032643318176e-02,1.196631669998168945e+00,-3.480678796768188477e-02,7.011126875877380371e-01,-4.151898622512817383e-02,-6.801690906286239624e-02,2.239886298775672913e-02,1.254005283117294312e-01,-5.673849955201148987e-02,-8.613868616521358490e-03,4.474871605634689331e-02,-9.112729877233505249e-02,2.283382043242454529e-02,2.494086325168609619e-02,3.208677470684051514e-02,-2.465706877410411835e-02,-1.972580850124359131e-01,-5.493466556072235107e-02,-3.377629816532135010e-01,-1.152162253856658936e-01,2.574815228581428528e-02,-1.680368743836879730e-02,5.767709016799926758e-02,9.575076401233673096e-02,8.549625426530838013e-02,-8.843636512756347656e-02,2.537948489189147949e-01,6.047748401761054993e-02,1.347051467746496201e-02,2.394356280565261841e-01,-8.504084311425685883e-03,1.373353507369756699e-02,1.421420276165008545e-02,-4.549747705459594727e-02,-1.408058851957321167e-01,-8.833295851945877075e-02,6.602177768945693970e-02,-1.757490336894989014e-01,-1.891552954912185669e-01,2.887464128434658051e-02,1.157445460557937622e-02,7.677676528692245483e-02,-7.948777824640274048e-02,9.658414125442504883e-02,-8.022483438253402710e-03,-4.017810802906751633e-03,4.206633940339088440e-02,8.448258787393569946e-02,-1.658053323626518250e-02,-1.388533860445022583e-01,4.464848339557647705e-02,3.612472116947174072e-02,3.655880689620971680e-01,1.361573021858930588e-02,-2.624883651733398438e-01,1.173510327935218811e-01,-2.618155777454376221e-01,-1.420674566179513931e-02,5.462375935167074203e-03,2.422435767948627472e-02
-3.504660427570343018e-01,2.574809789657592773e-01,1.726379245519638062e-02,6.437648832798004150e-02,-5.157358050346374512e-01,-4.107879102230072021e-01,1.810418255627155304e-02,3.857223317027091980e-02,1.536837965250015259e-01,-3.844540938735008240e-02,5.698829889297485352e-02,5.381644144654273987e-02,9.720996022224426270e-02,-2.843168191611766815e-02,-2.533023071009665728e-04,7.350452989339828491e-02,-2.205785512924194336e+00,1.100731194019317627e-01,-2.028213441371917725e-01,-4.277210682630538940e-02,3.806755319237709045e-02,-9.915606379508972168e-01,1.171566545963287354e-01,9.635640308260917664e-03,2.644575834274291992e-01,-2.176317386329174042e-03,-3.173476550728082657e-03,-7.472543045878410339e-03,6.224987283349037170e-02,3.164374083280563354e-02,-1.301073431968688965e-01,-2.274352312088012695e-02,6.628022994846105576e-03,-1.124215602874755859e+00,2.880064845085144043e-01,3.624032437801361084e-01,-1.113289073109626770e-01,-1.290091425180435181e-01,-7.952214032411575317e-02,-9.843353629112243652e-01,-2.239656448364257812e-02,-7.680463194847106934e-01,1.952394247055053711e-01,3.172215819358825684e-02,-2.220555767416954041e-02,-5.456422641873359680e-02,5.940570682287216187e-02,-1.354539096355438232e-01,-4.593801200389862061e-01,7.817385345697402954e-02,1.251221597194671631e-01,2.452906072139739990e-01,1.089948177337646484e+00,4.956655502319335938e-01,2.266452461481094360e-01,-1.347398757934570312e-01,8.481897413730621338e-02,1.243445426225662231e-01,-3.207172453403472900e-01,4.807011783123016357e-02,1.218544393777847290e-01,-3.039854764938354492e-01,1.186995729804039001e-01,5.563696846365928650e-02,1.277274936437606812e-01,4.127947241067886353e-02,-8.054387569427490234e-02,-2.736895680427551270e-01,-9.607417881488800049e-02,1.900561302900314331e-01,1.769199222326278687e-02,1.752754673361778259e-02,2.578358538448810577e-02,-8.119559288024902344e-02,-5.602620840072631836e-01
1.904640942811965942e-01,-4.011248350143432617e-01,6.194697022438049316e-01,-1.848028451204299927e-01,-3.896952793002128601e-02,-4.146825075149536133e-01,-1.448249518871307373e-01,2.801868319511413574e-01,2.059768885374069214e-01,2.264156788587570190e-01,-1.645395159721374512e-02,8.067083358764648438e-01,1.916162669658660889e-01,-7.908366620540618896e-02,-5.863780155777931213e-02,-3.600313067436218262e-01,-3.712486326694488525e-01,-1.087944209575653076e-01,4.207583665847778320e-01,2.259269952774047852e-01,-1.951582580804824829e-01,-1.636877298355102539e+00,1.126210317015647888e-01,3.963908851146697998e-01,-4.424214065074920654e-01,-9.895358234643936157e-02,4.195550978183746338e-01,2.046312391757965088e-01,8.534047007560729980e-02,-5.378448963165283203e-01,1.307156831026077271e-01,1.027101203799247742e-01,-6.031505018472671509e-02,-1.339421123266220093e-01,1.704807281494140625e-01,-3.185704052448272705e-01,4.262039959430694580e-01,2.953466475009918213e-01,-2.029812037944793701e-01,-7.207283973693847656e-01,-1.820971071720123291e-01,7.742126584053039551e-01,3.789329230785369873e-01,8.439583331346511841e-02,-1.494344621896743774e-01,4.104710817337036133e-01,5.685931444168090820e-01,-6.314082145690917969e-01,1.963134288787841797e+00,1.073270797729492188e+00,1.601860821247100830e-01,-2.657994627952575684e-01,-3.891662657260894775e-01,4.051290154457092285e-01,-2.230062633752822876e-01,-2.434920072555541992e-01,3.316410183906555176e-01,3.171510994434356689e-02,4.382099807262420654e-01,6.813486814498901367e-01,2.614666223526000977e-01,4.190829694271087646e-01,2.341741025447845459e-01,-2.866894192993640900e-02,8.012736588716506958e-02,-1.248197630047798157e-01,-8.157402276992797852e-02,2.784311473369598389e-01,9.903223812580108643e-02,1.493204534053802490e-01,5.118817836046218872e-02,2.355203926563262939e-01,3.295451998710632324e-01,2.218011319637298584e-01,-1.227809548377990723e+00
2.247842997312545776e-01,1.321333050727844238e-01,-2.867500856518745422e-02,1.031944900751113892e-01,4.870040342211723328e-03,-3.482959419488906860e-02,-1.637041568756103516e-01,-1.135186851024627686e-02,5.220746994018554688e-01,3.346918150782585144e-02,3.803234547376632690e-02,-1.243425980210304260e-01,3.592034429311752319e-02,-1.314499676227569580e-01,-2.606323361396789551e-01,4.253715649247169495e-02,-2.860861420631408691e-01,-1.565158069133758545e-01,-1.804535835981369019e-01,2.375507503747940063e-01,2.606543153524398804e-02,-4.241530597209930420e-02,2.473610192537307739e-01,7.685758173465728760e-02,1.187462583184242249e-01,8.971461653709411621e-02,7.402975112199783325e-02,1.405258197337388992e-02,2.531609833240509033e-01,3.470292687416076660e-02,-2.971264123916625977e-01,-1.522195711731910706e-02,-7.658320665359497070e-02,-3.687499463558197021e-01,7.953868806362152100e-02,9.579651802778244019e-02,1.110951453447341919e-01,-1.366972085088491440e-02,-1.214656531810760498e-01,5.074577406048774719e-02,4.952859878540039062e-02,-1.237845420837402344e-02,1.429187655448913574e-01,-7.175635546445846558e-03,-5.007165297865867615e-02,3.369901329278945923e-02,2.173869684338569641e-02,-7.090546190738677979e-02,-2.056656926870346069e-01,2.141350805759429932e-01,1.021395623683929443e-01,-9.875959157943725586e-02,-1.677143275737762451e-01,2.472841143608093262e-01,-1.190085336565971375e-01,7.623706758022308350e-02,1.744723021984100342e-01,1.274739205837249756e-01,1.420322954654693604e-01,4.494328796863555908e-02,-1.437753532081842422e-02,2.962013008072972298e-03,2.087444514036178589e-01,-9.165774285793304443e-02,-2.256113803014159203e-03,6.867928057909011841e-02,2.829537391662597656e-01,4.065925255417823792e-02,-4.424078017473220825e-02,9.989473968744277954e-02,-7.931146025657653809e-02,1.066923663020133972e-01,-4.261311143636703491e-02,-6.152787059545516968e-02,-1.458977162837982178e-01
-1.363524198532104492e-01,-6.420714259147644043e-01,-1.689552366733551025e-01,7.517859339714050293e-01,1.042823195457458496e-01,-9.634373337030410767e-02,3.555189967155456543e-01,-5.531923770904541016e-01,5.219693183898925781e-01,-3.506460487842559814e-01,6.159611344337463379e-01,1.299553811550140381e-01,2.842923104763031006e-01,6.029226183891296387e-01,6.361341476440429688e-01,2.581212222576141357e-01,-7.177284955978393555e-01,-5.475399643182754517e-02,3.612245023250579834e-01,5.147445797920227051e-01,1.172128990292549133e-01,1.509976089000701904e-01,2.745824456214904785e-01,2.244370616972446442e-02,3.754375576972961426e-01,2.815600633621215820e-01,-4.192471504211425781e-01,2.728487551212310791e-02,6.303638219833374023e-01,3.860203027725219727e-01,3.294321298599243164e-01,4.288648366928100586e-01,1.944976449012756348e-01,4.451025426387786865e-01,7.569851279258728027e-01,-7.147844433784484863e-01,5.900598764419555664e-01,9.298999309539794922e-01,4.758080244064331055e-01,-9.052283763885498047e-01,2.028602510690689087e-01,-6.902767419815063477e-01,-6.941074132919311523e-01,3.205078840255737305e-01,4.738944470882415771e-01,-4.294011592864990234e-01,-1.391146928071975708e-01,2.469770014286041260e-01,-4.828775301575660706e-02,3.214814364910125732e-01,-1.838993579149246216e-01,-4.422476291656494141e-01,3.794738650321960449e-01,8.411106467247009277e-01,5.863311290740966797e-01,8.094993978738784790e-02,8.345668315887451172e-01,2.350711226463317871e-01,-7.522848844528198242e-01,-1.656518131494522095e-02,6.417266279458999634e-02,-5.651950836181640625e-01,7.725220918655395508e-01,2.486479580402374268e-01,7.628529071807861328e-01,-5.977953225374221802e-02,-2.332169413566589355e-01,1.614863276481628418e-01,-2.628701925277709961e-01,-1.587457209825515747e-01,9.070628881454467773e-01,-7.979088425636291504e-01,-1.054748058319091797e+00,3.539262413978576660e-01,8.861956000328063965e-01
-1.361561268568038940e-01,-4.681779146194458008e-01,2.641815543174743652e-01,-5.630594491958618164e-01,1.023249849677085876e-01,-2.209499031305313110e-01,2.984060347080230713e-01,-2.494341731071472168e-01,3.415291607379913330e-01,3.377155363559722900e-01,-5.682219862937927246e-01,-7.612679898738861084e-02,2.693392038345336914e-01,4.637889266014099121e-01,1.333855688571929932e-01,-2.584809660911560059e-01,4.818203672766685486e-02,-8.133227378129959106e-02,-8.185886591672897339e-02,3.836013078689575195e-01,-1.740993857383728027e-01,9.284405410289764404e-02,1.045474633574485779e-01,1.830707192420959473e-01,-7.175227999687194824e-01,4.441584646701812744e-02,3.152861818671226501e-02,-9.314754605293273926e-02,1.263625323772430420e-01,-8.311815559864044189e-02,-4.024085402488708496e-01,4.860694408416748047e-01,1.363838911056518555e-01,1.688086837530136108e-01,6.985127329826354980e-01,3.335919678211212158e-01,-1.290047466754913330e-01,2.708797529339790344e-02,3.017294108867645264e-01,5.852052569389343262e-02,3.058920204639434814e-01,6.302437279373407364e-03,-2.419478297233581543e-01,-2.236275672912597656e-01,-4.003681242465972900e-02,1.594327241182327271e-01,6.650126539170742035e-03,-4.927907586097717285e-01,9.879506826400756836e-01,1.021720916032791138e-01,-2.552106082439422607e-01,1.561800837516784668e-01,1.956011652946472168e-01,6.447876691818237305e-01,1.877004504203796387e-01,-4.960344731807708740e-01,1.464496999979019165e-01,2.647070884704589844e-01,-5.028467774391174316e-01,-7.926234044134616852e-03,2.099943161010742188e-01,-8.643560111522674561e-02,6.675280928611755371e-01,-9.966501593589782715e-02,6.198799014091491699e-01,-8.005212061107158661e-03,-8.689290881156921387e-01,1.467028856277465820e-01,1.023690253496170044e-01,3.839184045791625977e-01,-3.289965689182281494e-01,3.913457095623016357e-01,-3.370897471904754639e-01,6.278789043426513672e-01,-2.346669286489486694e-01
4.169796407222747803e-01,-7.844486087560653687e-02,8.095066994428634644e-02,3.459581136703491211e-01,2.786677181720733643e-01,1.049995496869087219e-01,6.263922154903411865e-02,-6.108636967837810516e-03,-3.832968696951866150e-02,1.167511567473411560e-02,1.685141772031784058e-02,-9.989137202501296997e-02,7.253076881170272827e-02,-8.564594388008117676e-02,6.290429085493087769e-02,-2.929297387599945068e-01,1.053740262985229492e+00,-6.377229467034339905e-03,-3.470634818077087402e-01,1.414139121770858765e-01,-2.099778205156326294e-01,5.603764653205871582e-01,-1.784060150384902954e-02,1.363364458084106445e-01,-1.057778224349021912e-01,8.991736918687820435e-02,5.116165429353713989e-02,-5.708245560526847839e-02,-5.668660998344421387e-01,-1.312730908393859863e-01,5.772880464792251587e-02,4.541712626814842224e-02,1.958732306957244873e-01,-4.079334139823913574e-01,7.349234223365783691e-01,-1.605676412582397461e-01,6.205189600586891174e-02,-9.929952770471572876e-02,1.424228865653276443e-02,3.112008571624755859e-01,5.566246062517166138e-02,6.794552803039550781e-01,-3.488349542021751404e-02,-5.408734083175659180e-02,4.290241599082946777e-01,-2.585464343428611755e-02,-7.234074175357818604e-02,1.071047633886337280e-01,7.921327650547027588e-02,1.057730019092559814e-01,1.945141106843948364e-01,-1.544501632452011108e-01,-8.208938241004943848e-01,-7.321040332317352295e-02,2.560888826847076416e-01,1.668270081281661987e-01,3.182460367679595947e-01,-1.497265100479125977e-01,3.293214738368988037e-02,-1.464076042175292969e-01,-3.765766043215990067e-03,-1.122357249259948730e-01,7.346741855144500732e-02,5.949572101235389709e-02,4.159314930438995361e-01,1.063928287476301193e-02,-1.465750187635421753e-01,3.863156139850616455e-01,1.421564668416976929e-01,-9.044155478477478027e-02,1.943256139755249023e+00,-6.514941453933715820e-01,4.973956942558288574e-02,8.006045222282409668e-02,2.715416550636291504e-01
1.494975805282592773e+00,5.786058306694030762e-01,-7.079501152038574219e-01,4.201228022575378418e-01,2.887583151459693909e-02,4.729445874691009521e-01,1.786817051470279694e-02,-9.949309751391410828e-03,-8.814646303653717041e-02,-1.345977485179901123e-01,2.622081637382507324e-01,-4.873400628566741943e-01,-1.299890130758285522e-01,-1.492684334516525269e-01,-8.345232158899307251e-02,-4.185453429818153381e-02,-1.379374861717224121e-01,-1.327258199453353882e-01,-1.101709567592479289e-04,-1.236541867256164551e-01,-1.196919158101081848e-01,-3.116291165351867676e-01,-3.762548416852951050e-02,5.608986020088195801e-01,-1.006084233522415161e-01,-1.114258095622062683e-01,-3.493975400924682617e-01,4.418927431106567383e-02,-5.203993991017341614e-03,-3.529161512851715088e-01,-9.181383848190307617e-01,-5.776635929942131042e-02,-9.947856515645980835e-02,2.999134063720703125e-01,-1.195995211601257324e-01,-1.414622962474822998e-01,-1.625008434057235718e-01,-1.135816693305969238e+00,-1.607954502105712891e-01,2.083757519721984863e-01,-3.535661846399307251e-02,1.810942962765693665e-02,3.388724327087402344e-01,2.635684907436370850e-01,3.486208319664001465e-01,4.347964748740196228e-02,8.531289547681808472e-02,5.733350291848182678e-02,-3.662223219871520996e-01,-7.389129400253295898e-01,-3.134925067424774170e-01,-9.112286567687988281e-01,-9.808981418609619141e-02,1.596075594425201416e-01,-8.457334339618682861e-02,1.749652922153472900e-01,3.334185779094696045e-01,-1.809384971857070923e-01,8.560031056404113770e-01,1.266108006238937378e-01,-4.621519446372985840e-01,-3.022705614566802979e-01,2.663137950003147125e-02,-8.305153809487819672e-03,-3.962366655468940735e-02,1.465423405170440674e-01,1.197651505470275879e+00,-1.993887126445770264e-01,-6.130630150437355042e-02,-4.847135841846466064e-01,1.219950243830680847e-02,1.291194707155227661e-01,-5.308883786201477051e-01,-1.889732480049133301e-01,1.462193578481674194e-01
5.461063385009765625e-01,-4.680479466915130615e-01,6.885685920715332031e-01,-3.039837479591369629e-01,1.914904564619064331e-01,-1.876639872789382935e-01,-9.766414016485214233e-02,-1.904508769512176514e-01,3.148074075579643250e-02,9.222137182950973511e-02,3.227740153670310974e-02,-1.455669552087783813e-01,-1.515190601348876953e-01,-2.554688155651092529e-01,-2.604177594184875488e-01,-4.474867507815361023e-02,-8.392985165119171143e-02,-1.312981639057397842e-02,6.712316721677780151e-02,-2.060926854610443115e-01,1.627396792173385620e-01,6.343855857849121094e-01,-2.313899546861648560e-01,2.607264220714569092e-01,-4.426436871290206909e-02,-3.683365508913993835e-02,4.560095723718404770e-03,-2.814131677150726318e-01,1.408707201480865479e-01,-1.807955205440521240e-01,-1.263589262962341309e-01,-2.310293763875961304e-01,-1.799488216638565063e-01,4.032179713249206543e-02,-3.382658660411834717e-01,6.214552521705627441e-01,-2.314824759960174561e-01,-2.730382680892944336e-01,-2.041272222995758057e-01,1.010473072528839111e-01,-6.301378458738327026e-02,-1.325075794011354446e-02,-5.607686638832092285e-01,-3.406983315944671631e-01,-3.180023431777954102e-01,-2.437983406707644463e-03,1.099810097366571426e-02,-1.509804725646972656e-01,8.067486882209777832e-01,7.182775735855102539e-01,3.316717743873596191e-01,-1.467800438404083252e-01,-1.584545224905014038e-01,-1.878684312105178833e-01,-3.419626653194427490e-01,1.454689055681228638e-01,-2.765709161758422852e-01,-3.275845199823379517e-02,-3.303464353084564209e-01,-7.117857336997985840e-01,4.519831836223602295e-01,-3.638643920421600342e-01,-5.178869143128395081e-02,5.846387892961502075e-02,-3.253888189792633057e-01,-1.605296283960342407e-01,-1.463611871004104614e-01,2.926211655139923096e-01,-6.909997761249542236e-02,-1.081141233444213867e-01,-3.188676834106445312e-01,-1.785194724798202515e-01,4.553939402103424072e-01,-5.115141347050666809e-02,-1.666017770767211914e-01
-1.625136435031890869e-01,-1.107153594493865967e-01,4.040981829166412354e-02,1.505338251590728760e-01,-4.539041817188262939e-01,-5.948713421821594238e-01,-6.505113095045089722e-02,-3.531871140003204346e-01,2.259306311607360840e-01,-1.815875433385372162e-02,3.059105947613716125e-02,1.015827432274818420e-01,1.329706907272338867e-01,3.015802502632141113e-01,-4.349464550614356995e-03,3.113044425845146179e-02,1.930045429617166519e-03,1.096646487712860107e-01,-3.030695319175720215e-01,2.611219286918640137e-01,1.455491185188293457e-01,-3.966881334781646729e-01,1.700211018323898315e-01,-5.771795287728309631e-02,-1.845170110464096069e-01,1.534258425235748291e-01,4.040762186050415039e-01,4.686504974961280823e-02,-1.875038295984268188e-01,-2.055565714836120605e-01,5.561730861663818359e-01,1.668524295091629028e-01,5.183863267302513123e-02,1.105189099907875061e-01,2.894594371318817139e-01,-1.785185337066650391e-01,1.631539613008499146e-01,1.672015190124511719e-01,-1.505499124526977539e+00,6.198311224579811096e-02,3.299865871667861938e-02,3.428231179714202881e-02,5.632499456405639648e-01,-7.211069762706756592e-02,2.272310554981231689e-01,4.730684682726860046e-02,-3.034501969814300537e-01,5.092858076095581055e-01,-3.852341175079345703e-01,8.616431951522827148e-01,-2.759017646312713623e-01,4.442826807498931885e-01,-1.946437805891036987e-01,7.630528509616851807e-02,-2.723808027803897858e-02,2.566392421722412109e-01,4.106258451938629150e-01,6.293164938688278198e-02,-2.864872217178344727e-01,2.804544866085052490e-01,-4.882633313536643982e-02,-3.598635494709014893e-01,3.151488900184631348e-01,-4.598903283476829529e-02,2.100567817687988281e-01,-5.431758239865303040e-02,3.842725753784179688e-01,-2.920388877391815186e-01,-1.388436555862426758e-01,1.804667264223098755e-01,-2.455603331327438354e-01,-9.732209444046020508e-01,-3.470195829868316650e-01,1.928085386753082275e-01,5.025891661643981934e-01
